prompt_id,split,category,source_row,field,n_tokens,distinct_tokens,repeated_4gram_fraction,top20_token_share,text_sha256
human-04466,human_context,closed_qa,10376,context,627,262,0.067308,0.449761,80ef328babd81ae3cee479f92a98cf8d6b0b39ff9a1add70d4c7ee34932daa48
human-04467,human_context,information_extraction,6896,context,200,124,0.020305,0.415,eafa9fc43f8052969222072fc4a754f728fe3308c403b365b6c631b820e5dd76
human-04468,human_response,information_extraction,9687,response,205,122,0.0,0.429268,6831ef5a79fe5dfdf22d7ad5c9a12f0d9fb380df017cd1f6d23e1b0e959d4c39
human-04469,human_response,open_qa,11262,response,152,95,0.013423,0.473684,fd14e244214685c8b65f5bc34217ced1dcdcc31086d9d4b327ec6841174f94e8
human-04470,human_context,information_extraction,14414,context,266,121,0.04943,0.545113,d3b0344716b33c6937f636a172c54b0f620fe9265eeaea7b816ba28ee44338c5
human-04471,human_context,summarization,2898,context,394,184,0.071611,0.413706,333e3d7778ceb063d769027c4c957ead5c51ad4edf0022a071a98f27fad03eb8
human-04472,human_response,summarization,10094,response,540,250,0.022346,0.422222,639f6567c494aae353e1b62c70b787247a1876f3429e9834b9e8b77176b24404
human-04473,human_response,open_qa,34,response,182,117,0.0,0.412088,5a76107d5e55dd009aacf42703e30f16cce6ab8ab0fe429dcd8dbda53a7a260c
human-04474,human_response,creative_writing,5615,response,326,167,0.003096,0.441718,4d39f8db039e0f19cb3a667ed48b591104ca3f966fcce7526ef530afedeecb1e
human-04475,human_context,summarization,9816,context,1827,694,0.037281,0.388615,d1773faddfbf906326eeaaec269f929f72ecdb2f0155f8a43673ed2e3c56e658
human-04476,human_context,information_extraction,4948,context,698,212,0.188489,0.554441,d982c233ca228aefecc130e7b1972bfb09ce48f17bc911badcc63649a64b7f88
human-04477,human_context,closed_qa,342,context,135,83,0.0,0.525926,c2373883c1917e3f7c091fe6c8d6e67cb460ba1b06e1623e3ec3a12162f9012d
human-04478,human_response,information_extraction,2970,response,389,177,0.080311,0.462725,02e7f57770ee534e4074a9a4e4ef6a6633addcb9c086b20fe3c4074d89263aeb
human-04479,human_response,creative_writing,5712,response,195,127,0.0,0.410256,4153daa67889667841ab4e8c0ea3f0b84721032b2bc8960fa8ee0656af8abd94
human-04480,human_context,information_extraction,9106,context,260,138,0.015564,0.461538,440963fb677333d57550b9aea2a27cad5d3cda9d5492bb3b01e3d988beb2377e
human-04481,human_response,summarization,10849,response,213,122,0.0,0.488263,bbfc08d0ca0031dd1ecd516d364b35f233dc1ac578dfce494538aad32d2d6d59
human-04482,human_response,brainstorming,2001,response,171,113,0.0,0.391813,1ce75806ee39e0cc7b1ba1d3b834b4475a16947a9c6de4d1d86f16150dc594b3
human-04483,human_context,information_extraction,13349,context,286,100,0.035336,0.608392,512389e68233c8b36400df5e423d33e4da00a78a3fbc3dd90c8a590610166c77
human-04484,human_context,summarization,9461,context,311,195,0.00974,0.369775,ce038b3f1b0e50bc2e20c1f7780398b4fcd90733af51ad4eb1376b1feeed8c65
human-04485,human_context,closed_qa,3814,context,270,138,0.052434,0.47037,e63ca3b3210631e9c794bf137c6ea4e10ca981c6ae86c07424e19dd49353f1fb
human-04486,human_response,information_extraction,9627,response,205,93,0.113861,0.643902,fff8479a78fb6e54719e8c2acb843d568f020b9457a3e562c1b7db487f377ce3
human-04487,human_context,closed_qa,9631,context,180,123,0.016949,0.372222,9cfc23d064ff315da4c40234737adafb8ac510618e38012e5e3974d1e6df970d
human-04488,human_context,information_extraction,5158,context,283,177,0.007143,0.374558,9092c4640e1dc22be1b4c3ac1c7aa7a02544d805d6e9014af46c2d4921ac2b41
human-04489,human_context,summarization,4687,context,135,87,0.0,0.503704,83f4c6bb9840667323493869b193d4316409ca741ff95ba8e3655adaac5ccc21
human-04490,human_response,summarization,97,response,228,138,0.0,0.442982,31c31a6197d5cab42e6d9c1b2f2d3f21378a204771daf7948ef64a34de4dd442
human-04491,human_context,summarization,10108,context,239,126,0.012712,0.497908,4b0505ec9e7f2556bb8a34f6c87b804a38557fcb146cf6a46a4a4d2ccde55c91
human-04492,human_context,closed_qa,766,context,237,116,0.042735,0.476793,d6d2bae7ba71ee35d2b671ebe1ab774d62adccbf8187b1b969b50402f868b753
human-04493,human_context,closed_qa,7118,context,225,115,0.004505,0.524444,282db89ffe8bdfa74d02d511c25aaa286020f2b14a94aa3d2145af5d94958f39
human-04494,human_context,summarization,11700,context,167,98,0.0,0.508982,6caaa0762af3b09696bc79950cf0f5e73b366a3535a26d752e99b98cdb0e95ce
human-04495,human_context,closed_qa,13754,context,141,93,0.050725,0.460993,9eadf654fb46963c9a3094cac8a779a7d5076c7ad44d73032625e627facfa252
human-04496,human_context,closed_qa,12786,context,175,99,0.05814,0.502857,2b60738dce34fc83b532100eee36d47ac2cede40f881e125759966b8886dc7b0
human-04497,human_context,closed_qa,5480,context,152,91,0.033557,0.519737,57a9690e4088d458bf22cc9413c60320f8228eda0b899603f24e196dd74db7f2
human-04498,human_context,summarization,4876,context,546,284,0.018416,0.368132,16f2c158f9acc86cd8af72c4e045ccf74f476501564d4d2d35a535d34152c674
human-04499,human_context,information_extraction,10276,context,193,120,0.015789,0.430052,5e8b9dad34380dec1a5db51d3fed3e870b355852ae708463748fa0e1fa501c79
human-04500,human_context,closed_qa,13137,context,135,74,0.015152,0.592593,8ebb12591cd1fc2d8e1e55335f868564bf53bb0ae0019456cb7d445089314299
human-04501,human_response,general_qa,4853,response,157,96,0.0,0.44586,5f1616433e5a907b68899b22566961bb08846ad58eb1d37bba83a9cb08762486
human-04502,human_response,general_qa,4401,response,143,83,0.0,0.538462,3b498a6a1302e147f9bfb1c7db5665d3052f42182c25df2be73bf5d7d5f93d84
human-04503,human_context,closed_qa,13676,context,461,282,0.019651,0.35141,3e4b268af37f520452fea3f44c808821d695430d94a165ba39da538d28835cab
human-04504,human_response,brainstorming,8493,response,204,127,0.004975,0.441176,58db12a98f084c2e94c4825bd9271eb83800c64a8f9f019c06fe6f7a8679fe48
human-04505,human_response,open_qa,2335,response,153,94,0.026667,0.444444,559f4d5ad620ca2461d8b1a408b7b26528f4c367047638ccc6bad5e900f9d43e
human-04506,human_response,summarization,10268,response,419,181,0.045673,0.513126,4fda4039b8a1e8302b095b97eed0603af976f60b76606b879c162efebdf0847a
human-04507,human_context,information_extraction,7713,context,128,85,0.0,0.453125,dc5f3d8f90a99cd74953a733f33a8e601fb87518bf191124eb168d0865ff1b4a
human-04508,human_context,closed_qa,2828,context,281,162,0.003597,0.398577,72da099b0b87d576245ba24dfaf147f4595d4a017f5f3fbc397cc6d1da606315
human-04509,human_response,summarization,7384,response,185,136,0.0,0.372973,5cbba8bae0dfdc66d0c7be55119d7bf83062e3f13c3fbc2a4af6e95ce0b67189
human-04510,human_context,summarization,2978,context,312,164,0.061489,0.432692,7e2397dfd06ae2111e6e60e4346d198b8f9bbb1282ca7bbef326159643f33911
human-04511,human_context,information_extraction,11283,context,309,175,0.003268,0.401294,4d33920478d6b4ba3572d62116342a983a1a6744b2039a5a047564725787ba5e
human-04512,human_context,closed_qa,3575,context,295,160,0.006849,0.40339,026e14736019ae71cc59883b2299fcf5cd27af2016e4d609b484d62158a6b22e
human-04513,human_response,brainstorming,13680,response,136,38,0.24812,0.794118,5a310668d4df4ecf633921e9878ae910e9e1b87f6a2af84c192cae053615b4d9
human-04514,human_response,creative_writing,2837,response,145,76,0.014085,0.537931,e374cb89d0be08589c33fdbe50c53af0716146ba5d4a87abeb5eb56dbc99d6d3
human-04515,human_response,open_qa,12324,response,1639,554,0.05379,0.38194,75cc2d4886f5945c7a362286b01288083a453ae64fd972d73f2074aadf11bac3
human-04516,human_context,closed_qa,9004,context,148,96,0.006897,0.459459,d7df8e61664e9acc2725df1c8325a9b399b7e107409cce1f4ff8374cb6f54494
human-04517,human_context,closed_qa,8499,context,182,109,0.022346,0.423077,60dfd8d368cc4eb8768247676ddda45fbdbd537f74660186627a05c3c17b8841
human-04518,human_context,closed_qa,2579,context,173,116,0.0,0.433526,dcd0ec70921488739c6d71b86801a22e954d346b6274e4343e5218c43b00dea6
human-04519,human_context,information_extraction,10949,context,234,66,0.333333,0.717949,e9872a8227904f8a09fe537dd536257bc42861593e875d8ae9d21e3808d0df98
human-04520,human_response,closed_qa,344,response,439,218,0.027523,0.446469,d1a9999cf96ff8ab1846886f968c4ba837e438352cf775f5f5176bffa604e6a6
human-04521,human_context,closed_qa,10680,context,316,190,0.003195,0.398734,a701886dc6f37a0444ff0dae7eaa844c3a355c33ae00bc4978a2b5fe5e024078
human-04522,human_response,closed_qa,5094,response,146,59,0.125874,0.684932,4a8649787aa6257b5c5ec13218e7032d9cdfdc0a9b58b954866c9c035585bf85
human-04523,human_context,summarization,5173,context,170,120,0.0,0.376471,3a3b1b0c6332b452fd8374ad9728018b4abfb97350adcb268d1027f782ee3bc8
human-04524,human_context,closed_qa,4737,context,493,221,0.034694,0.458418,98e10078b1e5b7d6292c2b0f1c97a74345b683babb22a1aa8e572648dd893f48
human-04525,human_context,information_extraction,1630,context,312,151,0.048544,0.477564,f50778cff52cab17232469f1bc799b5664bd84a82c5f1c20a8012c88ea7cce94
human-04526,human_context,closed_qa,14154,context,4404,1137,0.104749,0.369437,3e73db8175865596a494472a57beb7cabbd402eeb1790faf33a4f3d5f389c5a4
human-04527,human_context,closed_qa,11742,context,280,127,0.039711,0.507143,494118f1600da355566d9c6e7b8feb1bbb0da1707d44c5de20614ded65f67e1f
human-04528,human_context,summarization,13227,context,444,239,0.0,0.382883,50f79e37b7d08491fcc03bb2a8687695f360250152fa0fa270cf9de801f661d3
human-04529,human_response,open_qa,3122,response,226,120,0.013453,0.464602,505cccd301df7e397ea5ba16a0e9639c3dd5b411b8f7900a8058f5a92ef8caa8
human-04530,human_response,creative_writing,6358,response,326,134,0.074303,0.46319,2071e65a13e2fa8d31d91fc8f396325002cbd9272057e243cc34ac725c1cf381
human-04531,human_context,summarization,13500,context,134,98,0.007634,0.41791,c23e1e74588e7b3a45c18a4061031678afd35f9e302c7fa88162c42ae39ceee9
human-04532,human_context,summarization,9216,context,139,93,0.0,0.47482,4759980e21f33f118314a2065f72849f079ba6d023667495573371eb12d8ba69
human-04533,human_response,summarization,1614,response,131,86,0.0,0.465649,7350839d1a8722599bd5727040984f324f203435accaee77c7b2e43eb5b73d02
human-04534,human_response,general_qa,6287,response,289,161,0.01049,0.429066,85e98c673af091d7da5ff0a26451adafa21f7a61066d74456fd6829d1df23565
human-04535,human_context,closed_qa,14514,context,128,87,0.0,0.476562,a39d9c43a524f63c0967f987f9fa5a2b31339b1c136dbbd80368beca505ab2b2
human-04536,human_context,closed_qa,2168,context,358,194,0.04507,0.368715,45e47861b240e114c488af62c4aa7050afa556291ee1181bd650db80cc83e5a2
human-04537,human_response,brainstorming,13976,response,133,89,0.0,0.481203,91fa1da1db0eb9d957927a8064b0e39e8ce224cf6c7c941512f36fa5a24dce21
human-04538,human_context,summarization,8249,context,198,119,0.015385,0.479798,87a3e401293ebed38e642e97da776d832f6dcea3768345006cfffc645c7474af
human-04539,human_context,summarization,2378,context,321,147,0.025157,0.476636,5c35b1f44848772d3bfbefd60438005277417ad24a0034f878ce08ca8b1f821e
human-04540,human_response,summarization,6873,response,164,103,0.0,0.445122,055debcf41911fe1e4b525fb2d4cf78f890da39fd957514035e0e9666378e4fd
human-04541,human_context,closed_qa,11468,context,371,162,0.057065,0.444744,348d88b57a16b336b59c2dcb6e07b5e2dd3c3b4f949c598748a4c63506f233fe
human-04542,human_response,creative_writing,11911,response,131,79,0.007812,0.534351,cf503f24c2a55c030ed85e5809980965e37009ae9926e1cac39dfa9d3baf1df8
human-04543,human_response,brainstorming,3364,response,220,118,0.004608,0.436364,32ea4f3c1fe0eb0daaa5e4269a11a6b6c22a639a2087b0cbf8fb5abc58ea72dd
human-04544,human_context,closed_qa,3811,context,164,103,0.0,0.445122,59da3f1708e5b39227b2812047a063193c6a6982ca94a12faddcc37a650e566b
human-04545,human_response,closed_qa,766,response,130,71,0.055118,0.576923,1fdc18bcf71410a90e2bc00b247ecef41a889165b65d111331ff70151a48af90
human-04546,human_response,general_qa,2046,response,261,131,0.015504,0.455939,e73c048008d2eddc05ab3d3b8e51793bbea9bd8f9d395019e64af9f1a71a9c88
human-04547,human_context,information_extraction,10228,context,188,95,0.064865,0.569149,aab48493620fef77d6dedc81944f0a0bdcb9be13d81725656c71ef31f18350c3
human-04548,human_response,information_extraction,1107,response,744,338,0.045884,0.420699,75334b1d528080a6f8533c6ec5a5cf951e186686e309d6fbcfe678fe3560de4a
human-04549,human_context,closed_qa,11418,context,574,292,0.017513,0.419861,60e988f93c67f15dcf9445319bd92f878e83ac993b3f28f870942510f91f1c00
human-04550,human_response,general_qa,294,response,175,88,0.017442,0.56,cc927f26e947c3270b0c8179f8b1991a24944864210b11c27e3595659b22a478
human-04551,human_response,closed_qa,8332,response,421,200,0.095694,0.425178,31fbe3d51c14802b1f34e026e7f93528bf68a2f883fe54f21238a3df50a79e37
human-04552,human_context,closed_qa,4351,context,197,116,0.061856,0.42132,bb3a9112cd36047ce925a811469cda0f8c75c5676f2f8b75844bfea529c78a86
human-04553,human_response,open_qa,9327,response,335,200,0.006024,0.379104,b5d33d55c361d2161d18ebf80b5a192e200d10aae3cdb29ed87595e095ac56ff
human-04554,human_response,general_qa,11079,response,142,94,0.0,0.415493,9fce7a30beacefb83e00eecb69571d46e42316ec9e5388612758ea605354e194
human-04555,human_context,summarization,6360,context,322,173,0.094044,0.428571,6f1076fdff00d65b4691f75f73decb06ff44e81aafbf8536b61fa8d7777e5e27
human-04556,human_context,summarization,9197,context,171,106,0.005952,0.467836,47c039bb1ea6517890e5762d00ddae300d566d4c535a62f076ffe095d8838e51
human-04557,human_context,closed_qa,8082,context,289,157,0.020979,0.377163,ec6577c01243cc9780b8311288a1f33cea07881804cdc980dff5c91bb98f417f
human-04558,human_response,classification,12097,response,236,116,0.012876,0.470339,c84477fbee0f628174f55c656630830e075ab3afa206d4102a07fffa40942997
human-04559,human_response,general_qa,12621,response,401,182,0.007538,0.451372,2857e1860980606c33e0151849fe4b994c7f7f22d48184c90959fb763358db8d
human-04560,human_context,information_extraction,8471,context,227,126,0.0,0.471366,0b69197073f45421bc0ca9b199ef9f95976fe78e7c865ce1981ad1c0a3eb38aa
human-04561,human_context,information_extraction,6992,context,188,126,0.0,0.425532,0edb08cb1dd2db915b444a1c886520cfdbeac621d1ce35976c67ae45673f1ead
human-04562,human_context,summarization,558,context,397,202,0.0,0.390428,b4c20ed96543d52449a0cde8b3f3c0b62d739b8c563e6056afca6092914817d0
human-04563,human_response,open_qa,2140,response,152,88,0.0,0.513158,092b75c8bd557290d5d15b4cfe325f903cf2138296739733ac7965c661c69ca1
human-04564,human_response,information_extraction,13369,response,178,91,0.034286,0.52809,c5947c16ebfb3dda694090d718e5ba3f698c39fe7163b8916a749856d6eb66a7
human-04565,human_context,summarization,14434,context,478,247,0.004211,0.414226,90c7ba0c5a146b5572444de33b0067ede0e79530a567307b5c70830431e9b963
human-04566,human_context,closed_qa,1501,context,4385,1287,0.104747,0.317902,02895213b77fb55be7c60ae7e206332a97e88934145a8e05df9af5e11a518a7b
human-04567,human_context,summarization,2788,context,238,132,0.0,0.462185,89f085e18c8e8338a4acd4bbe5b20f5f8442fa747425149fb4538b8def17fc8d
human-04568,human_context,information_extraction,8367,context,206,119,0.014778,0.480583,f81741be289cfe2c241e77012ead544269e68bd265f397b4402eff6f4dd995f6
human-04569,human_context,closed_qa,8210,context,147,96,0.0,0.455782,519c1e19651b8118ce0e3610beef31193604fd9c8230e043f55d13c1b82bbdf0
human-04570,human_context,information_extraction,4019,context,197,105,0.010309,0.507614,84e56fe8c2c5a4bbeb844ca3e9e8a49f61f734d7616238b2a6ffa37d8ecfcb5a
human-04571,human_context,information_extraction,2693,context,283,146,0.042857,0.441696,cdd6e4dc2ec18ab032dec7c6af7c63f1bcb9d87968bc9dae880ee6f9373c4f59
human-04572,human_context,summarization,1558,context,1138,446,0.045815,0.434974,1729e693aa10974e45342c3c84c140f787737416f014eb87247a7c0d0363190d
human-04573,human_context,information_extraction,6684,context,154,91,0.039735,0.474026,ea0b96d9835576ac52ec7f43924aa9e0fbea5d2b5f416a44823d11808aa10b03
human-04574,human_response,open_qa,8766,response,211,117,0.014423,0.454976,eeb868ab25088b7ebc4f3796cce68c5deadc6335d28bca0fe9447b3005436ee0
human-04575,human_response,general_qa,11715,response,138,98,0.0,0.434783,f8ae4fbca3f2484d669f26db29e568353a64f157becdeb22afd325fa93e5f29d
human-04576,human_response,brainstorming,7714,response,150,93,0.0,0.513333,c4fba5ca5326e53298a24fcfcd771569f653b51d6237c7f85a388858b4e324d0
human-04577,human_context,closed_qa,5001,context,236,155,0.004292,0.381356,bb7f790e741190372aea809412a2d2680252d6440ffa459c5312f1869e2ac5fc
human-04578,human_response,open_qa,10727,response,162,90,0.025157,0.54321,072e712ebff769463229257e6d64ffbe923609627bbc7e92494658bf45bbbb62
human-04579,human_response,creative_writing,5488,response,302,131,0.046823,0.503311,3bc33bc37a50ab4fab981f7721255a10fd2e0ce24798a8748bfceadf4bdc92fc
human-04580,human_context,summarization,14890,context,802,402,0.030038,0.350374,e82255bf852963b3c879ec3a5126d9fca161416d977b6d6eb5345411e1babff2
human-04581,human_context,closed_qa,9941,context,334,172,0.018127,0.422156,1214b70da074b3bb571aa0820eddcb8fff87cae049ddf765a0e473e3727e0169
human-04582,human_context,summarization,10356,context,993,456,0.049495,0.379658,bdd7d99e55ea1217c41aae4914f9827d86d9ddfcf3f68429deae99020f5c704e
human-04583,human_context,closed_qa,10117,context,150,101,0.0,0.426667,33b7578d1cae65c9eabb822884dc49d61938581e9afe513ca1b8c37fa89a0941
human-04584,human_response,open_qa,9065,response,130,70,0.031496,0.576923,7a37ad12c85091bbdb421794a77daa965f85c78b2571a6733dbda4dbf96179d0
human-04585,human_response,summarization,11587,response,139,78,0.014706,0.532374,5768c2ac1f49db1fca97bf3646e042536fe81c38acdf0d2c1c6ca7805b6a3aab
human-04586,human_response,brainstorming,14749,response,146,94,0.0,0.458904,fb52d8fea1d7f89564955cf4717a2dbf1aac4e038b0002dc02de61e164d8f4a1
human-04587,human_context,closed_qa,4197,context,267,138,0.05303,0.47191,30e757dfb2af37467e1cfe8390b4605e9bfaaa0caca988a69f61af8ea3452b1e
human-04588,human_response,open_qa,12965,response,172,102,0.035503,0.447674,993af5ac27f7c687d522589fc80b4d03a2827d94fb5280ee618e4a5e6fced7ac
human-04589,human_response,open_qa,11028,response,198,96,0.030769,0.525253,79c891823ed5e250eb90d3dd573878a1c113128555f2f2dd8f3c31268440ee66
human-04590,human_context,closed_qa,6013,context,322,167,0.009404,0.406832,40ef0dbd087e96f55e8a59f813749e52b96de762a80f918d37bdb297683836f8
human-04591,human_response,general_qa,15009,response,268,147,0.0,0.447761,a2fd4a167037ad2bb79287f7a56380c62935338fd359bcc12f777ac37fdb89cf
human-04592,human_response,open_qa,8562,response,188,95,0.0,0.494681,000c0b83b6595300b376f8e2352f97b3c7dbbaf718bd494bbac7fcc7d495bb8c
human-04593,human_response,open_qa,218,response,134,82,0.015267,0.507463,392711aa9b6e1d635c0bd679f284dbcc712ffcb57285307f22ec877c753552ce
